date,precip_mm,year,month,temp_c,wind_u,wind_v,solar_rad
2038-10-16 12:00:00,36.194992,2038,10,17.911377,-1.9454442,0.3953972,321.380224
2038-11-16 00:00:00,34.341293,2038,11,18.07315,-2.4936714,0.007071448,308.3679
2038-12-16 12:00:00,26.94215,2038,12,18.276459,-5.474836,1.0451419,363.241012
2039-01-16 12:00:00,12.448418,2039,1,18.787384,-7.209772,1.784448,475.724078
2039-02-15 00:00:00,26.194065,2039,2,18.761963,-5.955761,2.1427546,383.56472
2039-03-16 12:00:00,17.171263,2039,3,18.970917,-4.786401,1.1358343,434.897853
2039-04-16 00:00:00,36.33649,2039,4,18.9281,-3.30655,0.70990545,383.2863
2039-05-16 12:00:00,27.627548,2039,5,18.834473,-4.076688,0.7046794,399.679032
2039-06-16 00:00:00,24.59606,2039,6,18.830383,-4.884912,-0.4917021,392.55876
2039-07-16 12:00:00,8.669128,2039,7,18.875793,-6.170445,0.063957356,533.41824
2039-08-16 12:00:00,27.696524,2039,8,18.636566,-7.85442,-1.4629371,414.303964
2039-09-16 00:00:00,15.077806,2039,9,18.984894,-5.80119,-1.0809904,477.81261
2039-10-16 12:00:00,32.920948,2039,10,18.476837,-3.2134197,-0.28849295,383.867606
2039-11-16 00:00:00,30.079798,2039,11,18.32425,-3.5728035,-0.10099064,357.65163
2039-12-16 12:00:00,21.956963,2039,12,18.121613,-5.1990356,0.9664802,352.506115
2040-01-16 12:00:00,21.902487,2040,1,18.56955,-6.7464824,1.8181744,385.341718
